     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
  29929457,      1009,         0,  3336.6,chromobius,d0347ce5c9c430f969387bbb5560a97f8efea5b81bb3db6ffa22c321f3fee099,"{""c"":""midout_color_code_X"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":101,""r"":44}",
  31106755,      1027,         0,  3484.1,chromobius,ab8b6c5731519fc146e8c715cf59028db954dca568f67ead1e411adb6175908b,"{""c"":""midout_color_code_Z"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":101,""r"":44}",
  29929457,      1997,         0,  6820.7,chromobius,d0347ce5c9c430f969387bbb5560a97f8efea5b81bb3db6ffa22c321f3fee099*ab8b6c5731519fc146e8c715cf59028db954dca568f67ead1e411adb6175908b,"{""c"":""midout_color_code_XZ"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":101,""r"":44}",
   5379538,      1010,         0,  1096.7,chromobius,fdd4a386ff5b731e4c48b9525ce95e37bb53fd8297ad82ec2f29f7c835d94a0c,"{""c"":""midout_color_code_X"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":101,""r"":44}",
   5179230,      1006,         0,   928.5,chromobius,4a3e55f1fe85ce18b75ef1be5934d5f0cac0494929aa8059eed5810a54b365af,"{""c"":""midout_color_code_Z"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":101,""r"":44}",
   5179230,      1978,         0,  2025.2,chromobius,4a3e55f1fe85ce18b75ef1be5934d5f0cac0494929aa8059eed5810a54b365af*fdd4a386ff5b731e4c48b9525ce95e37bb53fd8297ad82ec2f29f7c835d94a0c,"{""c"":""midout_color_code_XZ"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":101,""r"":44}",
   1669739,      1016,         0,   428.7,chromobius,1ec8ca10f186c49889e2ced35f42a129221df98c808a3b4cbd45dbe369b15547,"{""c"":""midout_color_code_X"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":101,""r"":44}",
   1659890,      1002,         0,   423.0,chromobius,42064af0eced562a5d9ed93675d4b604a0d7db6c8c1d79ad787717a3447ff0a8,"{""c"":""midout_color_code_Z"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":101,""r"":44}",
   1659890,      2011,         0,   851.7,chromobius,42064af0eced562a5d9ed93675d4b604a0d7db6c8c1d79ad787717a3447ff0a8*1ec8ca10f186c49889e2ced35f42a129221df98c808a3b4cbd45dbe369b15547,"{""c"":""midout_color_code_XZ"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":101,""r"":44}",
    451602,      1002,         0,   198.1,chromobius,1ba5216e8f89b8f54853a30d741c1bbb4ddba70e6025fae47c5820ce1b4d8af6,"{""c"":""midout_color_code_X"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":101,""r"":44}",
    459136,      1006,         0,   172.2,chromobius,ebcb27e4ecd2ac20dee1a8a7705a6367855de8db2dcdb558283c16b4cc2cc585,"{""c"":""midout_color_code_Z"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":101,""r"":44}",
    451602,      1989,         0,   370.3,chromobius,1ba5216e8f89b8f54853a30d741c1bbb4ddba70e6025fae47c5820ce1b4d8af6*ebcb27e4ecd2ac20dee1a8a7705a6367855de8db2dcdb558283c16b4cc2cc585,"{""c"":""midout_color_code_XZ"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":101,""r"":44}",
     37175,      1012,         0,    39.7,chromobius,ef2dadee0ba4c48b27221b98a347f07f2a572ca1815485afa92e98858a46923d,"{""c"":""midout_color_code_X"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":101,""r"":44}",
     37919,      1061,         0,    36.1,chromobius,e52ddd722302518c00683a7db04ff39ce689459d33fbf88376460a9ab9b0f4ea,"{""c"":""midout_color_code_Z"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":101,""r"":44}",
     37175,      2024,         0,    75.8,chromobius,ef2dadee0ba4c48b27221b98a347f07f2a572ca1815485afa92e98858a46923d*e52ddd722302518c00683a7db04ff39ce689459d33fbf88376460a9ab9b0f4ea,"{""c"":""midout_color_code_XZ"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":101,""r"":44}",
      9184,      1005,         0,    21.0,chromobius,a3781ca09f34535e9235f79b4c31d03b09ce86cf1535614481374146810d0ccb,"{""c"":""midout_color_code_X"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":101,""r"":44}",
      9749,      1107,         0,    16.6,chromobius,58707a48ea5f0044b7fc1e5d0c5f6e95d205fd8d0818245825a152de6c58a94b,"{""c"":""midout_color_code_Z"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":101,""r"":44}",
      9184,      1934,         0,    37.6,chromobius,a3781ca09f34535e9235f79b4c31d03b09ce86cf1535614481374146810d0ccb*58707a48ea5f0044b7fc1e5d0c5f6e95d205fd8d0818245825a152de6c58a94b,"{""c"":""midout_color_code_XZ"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":101,""r"":44}",
      2731,      1031,         0,    13.1,chromobius,4d3f1ec21ec40b790b036fe1b6bc02f088bdddced4798dd0922de60ce1b46111,"{""c"":""midout_color_code_X"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":101,""r"":44}",
      2730,      1030,         0,    8.96,chromobius,04cbe46ba6b8e031d718ede7223df56c8eca44001d5e698fdd19907435322b1b,"{""c"":""midout_color_code_Z"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":101,""r"":44}",
      2730,      1672,         0,    22.1,chromobius,04cbe46ba6b8e031d718ede7223df56c8eca44001d5e698fdd19907435322b1b*4d3f1ec21ec40b790b036fe1b6bc02f088bdddced4798dd0922de60ce1b46111,"{""c"":""midout_color_code_XZ"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":101,""r"":44}",
      2168,      1016,         0,    10.6,chromobius,599dbd3df7f50b2f5ea9548fc9aea6c1b65292f6b84cbd0d765520464d2ed977,"{""c"":""midout_color_code_X"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":101,""r"":44}",
      2191,      1028,         0,    9.40,chromobius,8c44fdc0851edcc42f2879b1106e32bbc783eb5d5c4e82182f094d44f6739162,"{""c"":""midout_color_code_Z"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":101,""r"":44}",
      2168,      1557,         0,    20.0,chromobius,599dbd3df7f50b2f5ea9548fc9aea6c1b65292f6b84cbd0d765520464d2ed977*8c44fdc0851edcc42f2879b1106e32bbc783eb5d5c4e82182f094d44f6739162,"{""c"":""midout_color_code_XZ"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":101,""r"":44}",
      2018,      1003,         0,    11.4,chromobius,3cd1cf70bf549ebcc63b7bd4071d780b7dd09bb1e9d43ed95ef173efaec65255,"{""c"":""midout_color_code_X"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":101,""r"":44}",
      2033,      1003,         0,    10.9,chromobius,d95a1131c0284f88092ef645aa5d4076ba96ed72fab36b77cb3152e18b62fe53,"{""c"":""midout_color_code_Z"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":101,""r"":44}",
      2018,      1504,         0,    22.3,chromobius,3cd1cf70bf549ebcc63b7bd4071d780b7dd09bb1e9d43ed95ef173efaec65255*d95a1131c0284f88092ef645aa5d4076ba96ed72fab36b77cb3152e18b62fe53,"{""c"":""midout_color_code_XZ"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":101,""r"":44}",
      2016,      1004,         0,    12.2,chromobius,01d7b59f7e77172fd38b89758f2f3a07d4447d5cf5854bba469c67996a622a79,"{""c"":""midout_color_code_X"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.008,""q"":101,""r"":44}",
      2056,      1009,         0,    11.9,chromobius,3ebb9c0eb724371fb8a379925f7ab85ee91dbde8265f90673fa11a3a83a2c5a3,"{""c"":""midout_color_code_Z"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.008,""q"":101,""r"":44}",
      2016,      1501,         0,    24.1,chromobius,01d7b59f7e77172fd38b89758f2f3a07d4447d5cf5854bba469c67996a622a79*3ebb9c0eb724371fb8a379925f7ab85ee91dbde8265f90673fa11a3a83a2c5a3,"{""c"":""midout_color_code_XZ"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.008,""q"":101,""r"":44}",
      2064,      1027,         0,    18.5,chromobius,59e368c03ba6213e19fa7a396263dc8f0720729e6c9ea4775b0aedd88e7914c4,"{""c"":""midout_color_code_X"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":101,""r"":44}",
      2072,      1015,         0,    14.3,chromobius,0ab6b34b3a6846a7bc42c2f439636e5b9e1b09e429a0b9abd9c9d3aff135dd93,"{""c"":""midout_color_code_Z"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":101,""r"":44}",
      2064,      1535,         0,    32.8,chromobius,59e368c03ba6213e19fa7a396263dc8f0720729e6c9ea4775b0aedd88e7914c4*0ab6b34b3a6846a7bc42c2f439636e5b9e1b09e429a0b9abd9c9d3aff135dd93,"{""c"":""midout_color_code_XZ"",""d"":11,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":101,""r"":44}",
 100000000,         6,         0,  8303.5,chromobius,11fa4a8537525a6da132baf377d10c9fd1ecbfbae91b504e8607b1656f71826b,"{""c"":""midout_color_code_X"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":139,""r"":52}",
 100000000,         1,         0,  8502.6,chromobius,c71e5cee0af61de4c37c0ef0a6ca8ef9bf95f1149777300c7f10e5b4778587fb,"{""c"":""midout_color_code_Z"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":139,""r"":52}",
 100000000,         7,         0, 16806.1,chromobius,11fa4a8537525a6da132baf377d10c9fd1ecbfbae91b504e8607b1656f71826b*c71e5cee0af61de4c37c0ef0a6ca8ef9bf95f1149777300c7f10e5b4778587fb,"{""c"":""midout_color_code_XZ"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":139,""r"":52}",
 100000000,        80,         0, 14694.5,chromobius,e951d5ab6226cb25c903beca8c50797d7c960ec135ab807c6a420003516b4627,"{""c"":""midout_color_code_X"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":139,""r"":52}",
 100000000,        90,         0, 14715.0,chromobius,8df23a1ea7715bf2eb92557fe887529a00f35e0cde526cc0a5fed9c8ca2ec446,"{""c"":""midout_color_code_Z"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":139,""r"":52}",
 100000000,       170,         0, 29409.5,chromobius,e951d5ab6226cb25c903beca8c50797d7c960ec135ab807c6a420003516b4627*8df23a1ea7715bf2eb92557fe887529a00f35e0cde526cc0a5fed9c8ca2ec446,"{""c"":""midout_color_code_XZ"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":139,""r"":52}",
 100000000,       458,         0, 21259.8,chromobius,b6364c6db7e6fe53373bd57c0c5e33dacd79208a409bcc4026ac179b5d6daafd,"{""c"":""midout_color_code_X"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":139,""r"":52}",
 100000000,       447,         0, 21017.9,chromobius,5868471e5431445e739606bcac17e2094204e1c83421bcb4ee791251290eee0a,"{""c"":""midout_color_code_Z"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":139,""r"":52}",
 100000000,       905,         0, 42277.7,chromobius,b6364c6db7e6fe53373bd57c0c5e33dacd79208a409bcc4026ac179b5d6daafd*5868471e5431445e739606bcac17e2094204e1c83421bcb4ee791251290eee0a,"{""c"":""midout_color_code_XZ"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":139,""r"":52}",
  24574786,      1024,         0,  8666.7,chromobius,b265bdbc5d8c55cf1c4278e8630d8d49525ad35967f71038fba9a2eaa7d4e2ff,"{""c"":""midout_color_code_X"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":139,""r"":52}",
  26491594,      1068,         0,  9292.3,chromobius,4560e7c7629ae1fb8872c64ba12c27aba9c5aa03d57cbf00865b8afd0d198f1e,"{""c"":""midout_color_code_Z"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":139,""r"":52}",
  24574786,      2015,         0, 17959.0,chromobius,b265bdbc5d8c55cf1c4278e8630d8d49525ad35967f71038fba9a2eaa7d4e2ff*4560e7c7629ae1fb8872c64ba12c27aba9c5aa03d57cbf00865b8afd0d198f1e,"{""c"":""midout_color_code_XZ"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":139,""r"":52}",
   6013934,      1015,         0,  2951.9,chromobius,dca188490108986568e3c8c82348c043bef5fda9f2827c9f4e3cdda21b3efc7b,"{""c"":""midout_color_code_X"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":139,""r"":52}",
   5814578,      1003,         0,  2870.2,chromobius,e56f4b4e9588ed64dd9b587094ddb31942ad0b1d53c5f903a465dd5ef4a944e7,"{""c"":""midout_color_code_Z"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":139,""r"":52}",
   5814578,      1984,         0,  5822.1,chromobius,e56f4b4e9588ed64dd9b587094ddb31942ad0b1d53c5f903a465dd5ef4a944e7*dca188490108986568e3c8c82348c043bef5fda9f2827c9f4e3cdda21b3efc7b,"{""c"":""midout_color_code_XZ"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":139,""r"":52}",
   1261889,      1003,         0,   979.6,chromobius,b0c43b360ff89f67458784e63908430a932f1ea716f4a9f82c1bad3f5e314525,"{""c"":""midout_color_code_X"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":139,""r"":52}",
   1265099,      1006,         0,   915.0,chromobius,419d81247cd8c0fa2da8762d2e82b8acd51963dec4b231a78c5b55cec8060913,"{""c"":""midout_color_code_Z"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":139,""r"":52}",
   1261889,      2006,         0,  1894.6,chromobius,b0c43b360ff89f67458784e63908430a932f1ea716f4a9f82c1bad3f5e314525*419d81247cd8c0fa2da8762d2e82b8acd51963dec4b231a78c5b55cec8060913,"{""c"":""midout_color_code_XZ"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":139,""r"":52}",
     64006,      1012,         0,   113.7,chromobius,fcf3313594355c9bb31cf6830830bb4fe31c889f43e608a9e0a76835ab6d70d7,"{""c"":""midout_color_code_X"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":139,""r"":52}",
     64481,      1087,         0,   103.2,chromobius,3b7a395fef8f5e479b4f01cf116340e7a1472f784c9949db17d23f419055cb8d,"{""c"":""midout_color_code_Z"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":139,""r"":52}",
     64006,      2074,         0,   216.9,chromobius,fcf3313594355c9bb31cf6830830bb4fe31c889f43e608a9e0a76835ab6d70d7*3b7a395fef8f5e479b4f01cf116340e7a1472f784c9949db17d23f419055cb8d,"{""c"":""midout_color_code_XZ"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":139,""r"":52}",
     11429,      1022,         0,    34.3,chromobius,e25addba3fb3092f5b48c0443d2f801bd015672a2a560af9ad4a46556a15c5ce,"{""c"":""midout_color_code_X"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":139,""r"":52}",
     11888,      1006,         0,    36.4,chromobius,3de7b34325d0f8f5df393b684e08edf86e8031fdd3b13f0e70e8f4794834687e,"{""c"":""midout_color_code_Z"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":139,""r"":52}",
     11429,      1903,         0,    70.7,chromobius,e25addba3fb3092f5b48c0443d2f801bd015672a2a560af9ad4a46556a15c5ce*3de7b34325d0f8f5df393b684e08edf86e8031fdd3b13f0e70e8f4794834687e,"{""c"":""midout_color_code_XZ"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":139,""r"":52}",
      2816,      1003,         0,    18.6,chromobius,92f7f4116b69e62a9db0c8a076cbd62406ac457668cc3a11b7378f5cda5eedb7,"{""c"":""midout_color_code_X"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":139,""r"":52}",
      2618,      1044,         0,    17.3,chromobius,fe81bec1a770a2ebaac7f955f29d9cf6c4ab5c10c82891f6c7373647bd7c404b,"{""c"":""midout_color_code_Z"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":139,""r"":52}",
      2618,      1605,         0,    35.9,chromobius,fe81bec1a770a2ebaac7f955f29d9cf6c4ab5c10c82891f6c7373647bd7c404b*92f7f4116b69e62a9db0c8a076cbd62406ac457668cc3a11b7378f5cda5eedb7,"{""c"":""midout_color_code_XZ"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":139,""r"":52}",
      2194,      1058,         0,    19.7,chromobius,c2a9a4e19345cf800842bf0049f78e731b2842e204c89d92d5004f11fb9ab536,"{""c"":""midout_color_code_X"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":139,""r"":52}",
      2296,      1079,         0,    19.8,chromobius,047b46d596270ba09adb22e96c4af5e922b8527d97d14e8cc280a4739661d19a,"{""c"":""midout_color_code_Z"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":139,""r"":52}",
      2194,      1592,         0,    39.5,chromobius,c2a9a4e19345cf800842bf0049f78e731b2842e204c89d92d5004f11fb9ab536*047b46d596270ba09adb22e96c4af5e922b8527d97d14e8cc280a4739661d19a,"{""c"":""midout_color_code_XZ"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":139,""r"":52}",
      2054,      1032,         0,    21.6,chromobius,0a6752b0b4a169b2e997f8f14d30a413ae5d0fee818d3365107ad8c80d668bf6,"{""c"":""midout_color_code_X"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":139,""r"":52}",
      2208,      1077,         0,    21.8,chromobius,e0d118dd3bdff5492c0fb09c33550056c575d2b984ba11be4732fc0da919828e,"{""c"":""midout_color_code_Z"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":139,""r"":52}",
      2054,      1531,         0,    43.4,chromobius,0a6752b0b4a169b2e997f8f14d30a413ae5d0fee818d3365107ad8c80d668bf6*e0d118dd3bdff5492c0fb09c33550056c575d2b984ba11be4732fc0da919828e,"{""c"":""midout_color_code_XZ"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":139,""r"":52}",
      1923,      1014,         0,    23.1,chromobius,ba35b4175057a67b3fe82a0d80909bd15700aa44542f14f56402ce85df969b6a,"{""c"":""midout_color_code_X"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.008,""q"":139,""r"":52}",
      2016,      1009,         0,    23.3,chromobius,1afa6226f411c0fc796b51f5db1e5011131a86aa50d4b02f82959849acf8b477,"{""c"":""midout_color_code_Z"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.008,""q"":139,""r"":52}",
      1923,      1469,         0,    46.4,chromobius,ba35b4175057a67b3fe82a0d80909bd15700aa44542f14f56402ce85df969b6a*1afa6226f411c0fc796b51f5db1e5011131a86aa50d4b02f82959849acf8b477,"{""c"":""midout_color_code_XZ"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.008,""q"":139,""r"":52}",
      1939,      1006,         0,    33.1,chromobius,8876a62c36d5ec00f472c9adb6942754666ea9a3e64e57446ab4b1e6be681b83,"{""c"":""midout_color_code_X"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":139,""r"":52}",
      2054,      1001,         0,    36.3,chromobius,fc3fe81e7c32721af0ed853be3b632741bf3a99de470d6e1da6af7ffb4f611cc,"{""c"":""midout_color_code_Z"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":139,""r"":52}",
      1939,      1461,         0,    69.4,chromobius,8876a62c36d5ec00f472c9adb6942754666ea9a3e64e57446ab4b1e6be681b83*fc3fe81e7c32721af0ed853be3b632741bf3a99de470d6e1da6af7ffb4f611cc,"{""c"":""midout_color_code_XZ"",""d"":13,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":139,""r"":52}",
 100000000,         1,         0, 14056.4,chromobius,39556819fc00137e901699d3985b77d46286134e3f35af8e563858b3386db766,"{""c"":""midout_color_code_X"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":183,""r"":60}",
 100000000,         1,         0, 13903.4,chromobius,df2bcb2be2b781d8e4a110373648b17c815973f46c7bccd33d0f1a71d3bbca32,"{""c"":""midout_color_code_Z"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":183,""r"":60}",
 100000000,         2,         0, 27959.8,chromobius,39556819fc00137e901699d3985b77d46286134e3f35af8e563858b3386db766*df2bcb2be2b781d8e4a110373648b17c815973f46c7bccd33d0f1a71d3bbca32,"{""c"":""midout_color_code_XZ"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":183,""r"":60}",
 100000000,        14,         0, 24712.8,chromobius,31a512cef9e54722251a8eb03012a338ed41414c15552ae5e2be675fb35400a5,"{""c"":""midout_color_code_X"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":183,""r"":60}",
 100000000,        13,         0, 24255.1,chromobius,7c43faf77d331d47b0a672e07640a6855e076f3521a939c2ca1d383e706b9601,"{""c"":""midout_color_code_Z"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":183,""r"":60}",
 100000000,        27,         0, 48967.9,chromobius,31a512cef9e54722251a8eb03012a338ed41414c15552ae5e2be675fb35400a5*7c43faf77d331d47b0a672e07640a6855e076f3521a939c2ca1d383e706b9601,"{""c"":""midout_color_code_XZ"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":183,""r"":60}",
 100000000,        67,         0, 35127.1,chromobius,4098252749ac3fd4923d549cb3314252aec1112cb5354580dc3f436f381fd381,"{""c"":""midout_color_code_X"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":183,""r"":60}",
 100000000,        91,         0, 34941.2,chromobius,1ec5148c23c8a066fc6bd90c8ae56fbdf476f064cb2d23a84ce637d25395a41c,"{""c"":""midout_color_code_Z"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":183,""r"":60}",
 100000000,       158,         0, 70068.3,chromobius,4098252749ac3fd4923d549cb3314252aec1112cb5354580dc3f436f381fd381*1ec5148c23c8a066fc6bd90c8ae56fbdf476f064cb2d23a84ce637d25395a41c,"{""c"":""midout_color_code_XZ"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":183,""r"":60}",
 100000000,       844,         0, 57426.8,chromobius,8d96d650475b66d3a12d8ddfd04d31a52db644d85662fd31378834b8c2693132,"{""c"":""midout_color_code_X"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":183,""r"":60}",
 100000000,       874,         0, 57273.7,chromobius,d37641f493952b9aaacf8d514e76f881f5973f6ff5802d468a1cbf2267463e74,"{""c"":""midout_color_code_Z"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":183,""r"":60}",
 100000000,      1718,         0,114700.5,chromobius,8d96d650475b66d3a12d8ddfd04d31a52db644d85662fd31378834b8c2693132*d37641f493952b9aaacf8d514e76f881f5973f6ff5802d468a1cbf2267463e74,"{""c"":""midout_color_code_XZ"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":183,""r"":60}",
  23117529,      1003,         0, 18778.3,chromobius,f50511af55697152f8cb826aa88e6d9d0e73d6b15164d5df6785e92adb478172,"{""c"":""midout_color_code_X"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":183,""r"":60}",
  23574688,      1008,         0, 19218.4,chromobius,98cccaa1719a9b6d85fac16484fdcf7a4587fda2839e0ac50de4d2da0c5a3570,"{""c"":""midout_color_code_Z"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":183,""r"":60}",
  23117529,      1991,         0, 37996.7,chromobius,f50511af55697152f8cb826aa88e6d9d0e73d6b15164d5df6785e92adb478172*98cccaa1719a9b6d85fac16484fdcf7a4587fda2839e0ac50de4d2da0c5a3570,"{""c"":""midout_color_code_XZ"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":183,""r"":60}",
   3632067,      1020,         0,  4422.7,chromobius,615553fb1cc726aaffa4806c65001b9a842390bf4a996f12ecc374267198da5a,"{""c"":""midout_color_code_X"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":183,""r"":60}",
   3984997,      1063,         0,  4761.8,chromobius,58c11737a48e068b5f5bfe2bf303562dd966efe466f1ee195531bbc9dfed2c50,"{""c"":""midout_color_code_Z"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":183,""r"":60}",
   3632067,      1989,         0,  9184.5,chromobius,615553fb1cc726aaffa4806c65001b9a842390bf4a996f12ecc374267198da5a*58c11737a48e068b5f5bfe2bf303562dd966efe466f1ee195531bbc9dfed2c50,"{""c"":""midout_color_code_XZ"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":183,""r"":60}",
    110523,      1023,         0,   291.1,chromobius,70e5d3802594a11364adea78d318e90135b539677db56f9213a56d4e54885f3e,"{""c"":""midout_color_code_X"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":183,""r"":60}",
    117238,      1039,         0,   314.6,chromobius,4d2b9359950dcb933959257cd7ba970acc3910f760ac385ff330e62ec2885f52,"{""c"":""midout_color_code_Z"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":183,""r"":60}",
    110523,      1993,         0,   605.7,chromobius,70e5d3802594a11364adea78d318e90135b539677db56f9213a56d4e54885f3e*4d2b9359950dcb933959257cd7ba970acc3910f760ac385ff330e62ec2885f52,"{""c"":""midout_color_code_XZ"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":183,""r"":60}",
     16182,      1053,         0,    75.6,chromobius,65ec72c03fcfaa971ce0a63dac5b9834f9762ad84a77a0db03e1135e7ead1cbc,"{""c"":""midout_color_code_X"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":183,""r"":60}",
     14920,      1005,         0,    75.5,chromobius,bb850c01a65229a3dc37ef41e7c055dbc3829e608ac466fb49d058f5c6985b89,"{""c"":""midout_color_code_Z"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":183,""r"":60}",
     14920,      1910,         0,   151.1,chromobius,bb850c01a65229a3dc37ef41e7c055dbc3829e608ac466fb49d058f5c6985b89*65ec72c03fcfaa971ce0a63dac5b9834f9762ad84a77a0db03e1135e7ead1cbc,"{""c"":""midout_color_code_XZ"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":183,""r"":60}",
